Date,AAPL,MSFT,GOOGL,META,GOOG,NVDA,SPY,QQQ
2015-01-02,24.531763076782227,40.62065505981445,26.477500915527344,78.44999694824219,26.16865348815918,4.8336286544799805,176.13462829589844,96.2122802734375
2015-01-05,23.840665817260742,40.24711990356445,25.972999572753906,77.19000244140625,25.623151779174805,4.751988887786865,172.9536895751953,94.80094909667969
2015-01-06,23.842910766601562,39.656394958496094,25.332000732421875,76.1500015258789,25.029281616210938,4.607914924621582,171.32464599609375,93.52981567382812
2015-01-07,24.1772403717041,40.160255432128906,25.25749969482422,76.1500015258789,24.986400604248047,4.5959086418151855,173.4595184326172,94.73550415039062
2015-01-08,25.106182098388672,41.34169006347656,25.345500946044922,78.18000030517578,25.065183639526367,4.768795490264893,176.53759765625,96.54873657226562
2015-01-09,25.133121490478516,40.99420166015625,25.035999298095703,77.73999786376953,24.740575790405273,4.788006782531738,175.12290954589844,95.9131851196289
2015-01-12,24.51381492614746,40.48168182373047,24.85300064086914,76.72000122070312,24.560070037841797,4.727975368499756,173.7510223388672,94.91310119628906
2015-01-13,24.731460571289062,40.27317428588867,25.09000015258789,76.44999694824219,24.741073608398438,4.720771789550781,173.2623291015625,94.88507080078125
2015-01-14,24.637224197387695,39.92570877075195,25.296499252319336,76.27999877929688,24.974931716918945,4.739981651306152,172.21633911132812,94.3616714477539
2015-01-15,23.968563079833984,39.50872802734375,25.20050048828125,74.05000305175781,25.02080535888672,4.706364631652832,170.6387176513672,93.13728332519531
2015-01-16,23.782329559326172,40.16893768310547,25.523000717163086,75.18000030517578,25.334444046020508,4.792808532714844,172.8765106201172,94.23079681396484
2015-01-20,24.39488983154297,40.299259185791016,25.496999740600586,76.23999786376953,25.275606155395508,4.807215690612793,173.2451934814453,94.97853088378906
2015-01-21,24.58112335205078,39.890953063964844,26.019500732421875,76.73999786376953,25.83108139038086,4.874448776245117,174.11972045898438,95.46455383300781
2015-01-22,25.22062110900879,40.942081451416016,26.864999771118164,77.6500015258789,26.64634132385254,4.958489894866943,176.70909118652344,97.23103332519531
2015-01-23,25.35076141357422,40.985538482666016,27.09749984741211,77.83000183105469,26.923580169677734,4.972897052764893,175.74020385742188,97.44599151611328
2015-01-26,25.377685546875,40.83783721923828,26.836000442504883,77.5,26.68722915649414,4.951287269592285,176.1517333984375,97.3338394165039
2015-01-27,24.4891300201416,37.05897521972656,26.059499740600586,75.77999877929688,25.86050033569336,4.713566780090332,173.8282012939453,94.8102798461914
2015-01-28,25.87356948852539,35.78196716308594,25.62150001525879,76.23999786376953,25.4301815032959,4.636727809906006,171.5990447998047,94.32428741455078
2015-01-29,26.679109573364258,36.49431610107422,25.661500930786133,78.0,25.463090896606445,4.749587059020996,173.1851806640625,95.23088073730469
2015-01-30,26.28867530822754,35.095699310302734,26.877500534057617,75.91000366210938,26.65282440185547,4.610316276550293,171.00741577148438,94.49250030517578
2015-02-02,26.618518829345703,35.860164642333984,26.610000610351562,74.98999786376953,26.351652145385742,4.711165904998779,173.1251678466797,95.31500244140625
2015-02-03,26.623010635375977,36.138153076171875,26.665000915527344,75.4000015258789,26.38954734802246,4.828825950622559,175.62872314453125,96.23094940185547
2015-02-04,26.82720375061035,36.34663772583008,26.30500030517578,75.62999725341797,26.066434860229492,4.840832710266113,174.95994567871094,96.14684295654297
2015-02-05,27.0186767578125,36.87654495239258,26.491500854492188,75.61000061035156,26.306774139404297,4.920071601867676,176.7261505126953,96.97868347167969
2015-02-06,26.791154861450195,36.841800689697266,26.694000244140625,74.47000122070312,26.477306365966797,4.89846134185791,176.237548828125,96.38983917236328
2015-02-09,26.9691219329834,36.79836654663086,26.464000701904297,74.44000244140625,26.31924057006836,4.8936591148376465,175.44869995117188,96.08141326904297
2015-02-10,27.48723602294922,37.00685119628906,27.007999420166016,75.19000244140625,26.77349281311035,5.030527591705322,177.31785583496094,97.57685089111328
2015-02-11,28.13150978088379,36.81574630737305,26.899999618530273,76.51000213623047,26.725126266479492,4.996908187866211,177.42066955566406,97.93199920654297
2015-02-12,28.487428665161133,37.432525634765625,27.300500869750977,76.2300033569336,27.072172164916992,5.354690074920654,179.1269073486328,99.072265625
